"Time","All machines","machine69","machine70","machine77"
2024-06-14 18:12:00,234511,82166,78110,77086
2024-06-14 18:12:15,243485,81914,74628,76845
2024-06-14 18:12:30,698403,230407,292950,260773
2024-06-14 18:12:45,2137899,949056,526660,494236
2024-06-14 18:13:00,3123914,1293222,955492,936359
2024-06-14 18:13:15,4258907,1858808,1180424,1155830
2024-06-14 18:13:30,4245016,1852415,1213651,1214084
2024-06-14 18:13:45,4266337,1843693,1214536,1215297
2024-06-14 18:14:00,4253556,1847935,1218538,1221910
2024-06-14 18:14:15,4293837,1855333,1220908,1220217
2024-06-14 18:14:30,4281571,1858611,1217200,1217848
2024-06-14 18:14:45,4301415,1865425,1216236,1218358
2024-06-14 18:15:00,4285581,1855037,1216651,1216717
2024-06-14 18:15:15,4257745,1838239,1210774,1212590
2024-06-14 18:15:30,4230086,1828311,1199366,1199090
2024-06-14 18:15:45,4223930,1837456,1194387,1191459
2024-06-14 18:16:00,4225989,1848486,1187564,1187036
2024-06-14 18:16:15,4222120,1846804,1189020,1184913
2024-06-14 18:16:30,3824118,1731583,992891,1031029
2024-06-14 18:16:45,2430347,1027272,779984,806259
2024-06-14 18:17:00,1417813,680852,321764,358283
2024-06-14 18:17:15,215312,74332,107954,135253
2024-06-14 18:17:30,207198,72279,67214,67228
2024-06-14 18:17:45,209940,73345,67916,68243
2024-06-14 18:18:00,208642,73761,67613,66437
