"Time","All machines","machine69","machine70","machine77"
2024-06-14 18:12:00,0.000445,0.000305,0.000146,0.000146
2024-06-14 18:12:15,0.000445,0.000305,0.000146,0.000146
2024-06-14 18:12:30,0.000464,0.000318,0.000153,0.000153
2024-06-14 18:12:45,0.000464,0.000318,0.000153,0.000153
2024-06-14 18:13:00,0.000464,0.000318,0.000153,0.000153
2024-06-14 18:13:15,0.000464,0.000318,0.000153,0.000153
2024-06-14 18:13:30,0.00264,0.00177,0.000876,0.000876
2024-06-14 18:13:45,0.00264,0.00177,0.000876,0.000876
2024-06-14 18:14:00,0.00264,0.00177,0.000876,0.000876
2024-06-14 18:14:15,0.00264,0.00177,0.000876,0.000876
2024-06-14 18:14:30,0.00483,0.00325,0.00160,0.00161
2024-06-14 18:14:45,0.00483,0.00325,0.00160,0.00161
2024-06-14 18:15:00,0.00483,0.00325,0.00160,0.00161
2024-06-14 18:15:15,0.00483,0.00325,0.00160,0.00161
2024-06-14 18:15:30,0.00702,0.00472,0.00233,0.00233
2024-06-14 18:15:45,0.00702,0.00472,0.00233,0.00233
2024-06-14 18:16:00,0.00702,0.00472,0.00233,0.00233
2024-06-14 18:16:15,0.00702,0.00472,0.00233,0.00233
2024-06-14 18:16:30,0.00922,0.00620,0.00306,0.00306
2024-06-14 18:16:45,0.00922,0.00620,0.00306,0.00306
2024-06-14 18:17:00,0.00922,0.00620,0.00306,0.00306
2024-06-14 18:17:15,0.00922,0.00620,0.00306,0.00306
2024-06-14 18:17:30,0.00927,0.00624,0.00308,0.00308
2024-06-14 18:17:45,0.00927,0.00624,0.00308,0.00308
2024-06-14 18:18:00,0.00927,0.00624,0.00308,0.00308
