"Time","All machines","machine69","machine70","machine77"
2024-06-14 18:12:00,35.9,321,0,0
2024-06-14 18:12:15,37.7,293,0,0
2024-06-14 18:12:30,21.8,319,1.07,108
2024-06-14 18:12:45,265,1.06,16.3,119
2024-06-14 18:13:00,291,1.17,17.0,112
2024-06-14 18:13:15,278,12.9,27.6,39.0
2024-06-14 18:13:30,18.3,16.3,10.5,4.24
2024-06-14 18:13:45,24.6,15.0,9.22,0
2024-06-14 18:14:00,88.9,9.44,2.12,0
2024-06-14 18:14:15,198,2.38,2.29,0
2024-06-14 18:14:30,276,2.35,2.10,0
2024-06-14 18:14:45,271,4.34,0,7.09
2024-06-14 18:15:00,293,4.74,0,64.2
2024-06-14 18:15:15,95.6,2.14,0,70.3
2024-06-14 18:15:30,28.6,3.54,0,57.5
2024-06-14 18:15:45,20.5,5.62,92.7,187
2024-06-14 18:16:00,101,5.81,88.6,123
2024-06-14 18:16:15,107,300,94.5,132
2024-06-14 18:16:30,120,327,94.0,6.39
2024-06-14 18:16:45,21.1,298,104,2.39
2024-06-14 18:17:00,10.4,9.38,88.7,90.8
2024-06-14 18:17:15,11.8,8.49,0,97.8
2024-06-14 18:17:30,418,8.20,4.20,88.4
2024-06-14 18:17:45,431,7.46,4.60,1.18
2024-06-14 18:18:00,458,0,4.26,51.5
