"Time","All machines","machine69","machine70","machine77"
2024-06-14 18:12:00,111,38.2,36.1,36.1
2024-06-14 18:12:15,110,38.0,36.2,36.2
2024-06-14 18:12:30,111,38.6,36.4,36.4
2024-06-14 18:12:45,112,38.1,36.7,36.7
2024-06-14 18:13:00,112,38.7,36.5,36.8
2024-06-14 18:13:15,112,38.9,36.4,36.6
2024-06-14 18:13:30,113,38.7,36.9,37.0
2024-06-14 18:13:45,113,38.9,37.2,37.2
2024-06-14 18:14:00,113,39.2,37.2,37.1
2024-06-14 18:14:15,114,39.3,36.9,36.9
2024-06-14 18:14:30,115,39.5,37.4,37.5
2024-06-14 18:14:45,115,39.5,37.6,37.5
2024-06-14 18:15:00,115,39.6,37.8,37.8
2024-06-14 18:15:15,115,39.8,37.4,37.4
2024-06-14 18:15:30,115,39.5,37.7,37.8
2024-06-14 18:15:45,116,40.0,37.7,37.6
2024-06-14 18:16:00,117,40.2,38.4,38.3
2024-06-14 18:16:15,116,39.7,38.3,38.3
2024-06-14 18:16:30,117,40.3,38.0,37.8
2024-06-14 18:16:45,117,40.2,38.0,38.1
2024-06-14 18:17:00,116,40.1,38.0,38.2
2024-06-14 18:17:15,116,39.6,38.2,38.2
2024-06-14 18:17:30,116,39.6,37.9,37.8
2024-06-14 18:17:45,116,40.0,38.1,38.3
2024-06-14 18:18:00,116,39.7,38.1,38.2
