"Time","machine69","machine70","All Machines","machine77"
2024-04-19 19:00:15,0.00661,0.00325,0.0236,0.0137
2024-04-19 19:00:30,0.00661,0.00325,0.0236,0.0137
2024-04-19 19:00:45,0.00661,0.00848,0.0288,0.0137
2024-04-19 19:01:00,0.00661,0.00848,0.0288,0.0137
2024-04-19 19:01:15,0.0129,0.00848,0.0470,0.0257
2024-04-19 19:01:30,0.0129,0.00848,0.0470,0.0257
2024-04-19 19:01:45,0.0129,0.0137,0.0523,0.0257
2024-04-19 19:02:00,0.0129,0.0137,0.0523,0.0257
2024-04-19 19:02:15,0.0187,0.0137,0.0701,0.0376
2024-04-19 19:02:30,0.0187,0.0137,0.0701,0.0376
2024-04-19 19:02:45,0.0187,0.0190,0.0753,0.0376
2024-04-19 19:03:00,0.0187,0.0190,0.0753,0.0376
