"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:00:15,270493,135206,71993,63840
2024-04-19 19:00:30,271947,135999,72340,63554
2024-04-19 19:00:45,272544,136094,72884,63556
2024-04-19 19:01:00,272657,136724,72562,62902
2024-04-19 19:01:15,269641,136280,72556,62653
2024-04-19 19:01:30,269467,132852,71663,62673
2024-04-19 19:01:45,270251,135140,72164,63178
2024-04-19 19:02:00,268446,134079,70010,63273
2024-04-19 19:02:15,270072,135659,72251,63442
2024-04-19 19:02:30,269109,134616,72809,62891
2024-04-19 19:02:45,269342,134036,72626,63158
2024-04-19 19:03:00,271493,135901,72243,62983
