"Time","Total","Peers","Orderers"
2024-04-19 19:00:15,0.0236,0.0220,0.00156
2024-04-19 19:00:30,0.0236,0.0220,0.00156
2024-04-19 19:00:45,0.0288,0.0271,0.00164
2024-04-19 19:01:00,0.0288,0.0271,0.00164
2024-04-19 19:01:15,0.0470,0.0442,0.00280
2024-04-19 19:01:30,0.0470,0.0442,0.00280
2024-04-19 19:01:45,0.0523,0.0494,0.00287
2024-04-19 19:02:00,0.0523,0.0494,0.00287
2024-04-19 19:02:15,0.0701,0.0660,0.00404
2024-04-19 19:02:30,0.0701,0.0660,0.00404
2024-04-19 19:02:45,0.0753,0.0712,0.00410
2024-04-19 19:03:00,0.0753,0.0712,0.00410
