"Time","Total","Peers","Orderers","Ledgers"
2024-04-19 19:00:15,1,1,0,0
2024-04-19 19:00:30,0,0,0,0
2024-04-19 19:00:45,1,1,0,0
2024-04-19 19:01:00,2,0,0,2
2024-04-19 19:01:15,0,0,0,0
2024-04-19 19:01:30,1,0,0,1
2024-04-19 19:01:45,2,0,0,2
2024-04-19 19:02:00,0,0,0,0
2024-04-19 19:02:15,0,0,0,0
2024-04-19 19:02:30,1,0,1,0
2024-04-19 19:02:45,0,0,0,0
2024-04-19 19:03:00,0,0,0,0
