"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:00:15,3.29,2.06,2.01,2.55
2024-04-19 19:00:30,3.53,2.11,2.05,2.74
2024-04-19 19:00:45,3.57,2.25,2.23,2.66
2024-04-19 19:01:00,3.89,2.45,2.43,2.86
2024-04-19 19:01:15,4.16,2.64,2.65,3.09
2024-04-19 19:01:30,4.22,2.69,2.65,3.09
2024-04-19 19:01:45,4.56,2.84,2.90,3.32
2024-04-19 19:02:00,4.82,3.04,3.11,3.54
2024-04-19 19:02:15,4.88,3.07,3.15,3.58
2024-04-19 19:02:30,5.19,3.20,3.38,3.81
2024-04-19 19:02:45,5.50,3.31,3.60,3.98
2024-04-19 19:03:00,5.53,3.32,3.58,4.12
