"Time","machine69","machine70","All Machines","machine77"
2024-06-13 14:29:00,253,236,724,236
2024-06-13 14:29:15,253,236,724,236
2024-06-13 14:29:30,253,236,724,236
2024-06-13 14:29:45,253,236,724,236
2024-06-13 14:30:00,253,236,724,236
2024-06-13 14:30:15,253,236,724,236
2024-06-13 14:30:30,253,236,724,236
2024-06-13 14:30:45,253,236,724,236
2024-06-13 14:31:00,253,236,724,236
2024-06-13 14:31:15,253,236,724,236
2024-06-13 14:31:30,253,236,724,236
2024-06-13 14:31:45,253,236,725,236
2024-06-13 14:32:00,253,236,725,236
2024-06-13 14:32:15,253,236,725,236
2024-06-13 14:32:30,253,236,725,236
2024-06-13 14:32:45,253,236,725,236
2024-06-13 14:33:00,253,236,725,236
2024-06-13 14:33:15,253,236,725,236
2024-06-13 14:33:30,253,236,726,236
2024-06-13 14:33:45,253,236,726,236
2024-06-13 14:34:00,253,236,726,236
2024-06-13 14:34:15,253,236,726,236
2024-06-13 14:34:30,253,236,726,236
2024-06-13 14:34:45,253,236,726,236
2024-06-13 14:35:00,253,236,726,236
