"Time","All machines","machine69","machine70","machine77"
2024-06-13 14:29:00,341,237,224,223
2024-06-13 14:29:15,343,239,223,224
2024-06-13 14:29:30,343,238,224,224
2024-06-13 14:29:45,343,237,223,222
2024-06-13 14:30:00,345,238,226,225
2024-06-13 14:30:15,349,242,226,226
2024-06-13 14:30:30,350,243,231,231
2024-06-13 14:30:45,351,244,229,229
2024-06-13 14:31:00,351,244,228,229
2024-06-13 14:31:15,352,244,231,230
2024-06-13 14:31:30,356,247,234,234
2024-06-13 14:31:45,354,243,230,229
2024-06-13 14:32:00,356,246,234,233
2024-06-13 14:32:15,359,249,233,233
2024-06-13 14:32:30,359,248,235,235
2024-06-13 14:32:45,359,247,235,235
2024-06-13 14:33:00,360,248,234,233
2024-06-13 14:33:15,363,252,235,236
2024-06-13 14:33:30,365,253,238,240
2024-06-13 14:33:45,362,250,238,239
2024-06-13 14:34:00,366,252,237,237
2024-06-13 14:34:15,365,255,237,237
2024-06-13 14:34:30,364,250,238,237
2024-06-13 14:34:45,364,252,238,239
2024-06-13 14:35:00,362,252,237,236
