"Time","Total","Peers","Orderers"
2024-06-13 14:29:00,3.08,2.42,0.660
2024-06-13 14:29:15,3.16,2.56,0.600
2024-06-13 14:29:30,3.46,2.78,0.680
2024-06-13 14:29:45,3.58,2.94,0.640
2024-06-13 14:30:00,5.54,4.56,0.980
2024-06-13 14:30:15,19.8,15.4,4.36
2024-06-13 14:30:30,44.5,37.6,6.88
2024-06-13 14:30:45,60.8,49.7,11.1
2024-06-13 14:31:00,74.5,62.2,12.2
2024-06-13 14:31:15,75.1,62.7,12.4
2024-06-13 14:31:30,73.9,61.5,12.3
2024-06-13 14:31:45,74.6,62.1,12.5
2024-06-13 14:32:00,75.4,62.9,12.5
2024-06-13 14:32:15,76.5,63.6,12.8
2024-06-13 14:32:30,77.7,65.3,12.4
2024-06-13 14:32:45,76.6,64.5,12.1
2024-06-13 14:33:00,71.1,59.1,12.0
2024-06-13 14:33:15,71.4,60.4,11.0
2024-06-13 14:33:30,71.0,59.5,11.6
2024-06-13 14:33:45,71.5,59.9,11.6
2024-06-13 14:34:00,69.7,59.0,10.8
2024-06-13 14:34:15,55.9,48.0,7.94
2024-06-13 14:34:30,30.6,25.2,5.42
2024-06-13 14:34:45,15.5,13.9,1.64
2024-06-13 14:35:00,3.74,3.06,0.680
