"Time","Total","Peers","Orderers","Couchdb"
2024-06-13 14:29:00,903645784,62590,5972,617
2024-06-13 14:29:15,903710360,63474,6872,620
2024-06-13 14:29:30,903750455,64008,7524,649
2024-06-13 14:29:45,903817018,64923,8168,777
2024-06-13 14:30:00,903963284,69381,10385,1292
2024-06-13 14:30:15,904810276,99351,24200,5835
2024-06-13 14:30:30,905400614,125477,33075,8906
2024-06-13 14:30:45,906521416,162675,49617,14791
2024-06-13 14:31:00,907148162,181565,58651,18020
2024-06-13 14:31:15,908176362,223448,76022,24045
2024-06-13 14:31:30,908717575,246096,83451,28374
2024-06-13 14:31:45,909743214,280646,100363,33905
2024-06-13 14:32:00,910350627,312899,109798,38197
2024-06-13 14:32:15,911384266,340524,125648,43307
2024-06-13 14:32:30,912030065,360069,134854,46615
2024-06-13 14:32:45,913062560,398957,150560,52977
2024-06-13 14:33:00,913722612,419811,160630,56607
2024-06-13 14:33:15,914686107,457011,176616,63533
2024-06-13 14:33:30,915287888,477232,186038,67781
2024-06-13 14:33:45,916286939,514625,201315,73217
2024-06-13 14:34:00,916849579,537857,210668,76475
2024-06-13 14:34:15,917171454,546293,214958,78235
2024-06-13 14:34:30,917210830,546722,215405,78257
2024-06-13 14:34:45,917272639,547551,216286,78278
2024-06-13 14:35:00,917327728,548193,216836,78307
