"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 14:29:00,221636,2962,2689,383
2024-06-13 14:29:15,222307,3050,2752,265
2024-06-13 14:29:30,223671,3012,2699,248
2024-06-13 14:29:45,218418,2847,2674,195
2024-06-13 14:30:00,327108,6843,4448,811
2024-06-13 14:30:15,1259061,42284,20166,6116
2024-06-13 14:30:30,1926487,73764,31287,10072
2024-06-13 14:30:45,3124749,113615,48516,15850
2024-06-13 14:31:00,3370343,124110,51231,18394
2024-06-13 14:31:15,3362386,123424,51476,18198
2024-06-13 14:31:30,3238685,119549,50795,18739
2024-06-13 14:31:45,3229368,118220,50316,19245
2024-06-13 14:32:00,3217354,118001,49971,19494
2024-06-13 14:32:15,3283955,119618,50361,19372
2024-06-13 14:32:30,3274409,119201,50132,19060
2024-06-13 14:32:45,3305137,119125,50207,18992
2024-06-13 14:33:00,3281420,119052,50433,19691
2024-06-13 14:33:15,3302146,116916,50978,20318
2024-06-13 14:33:30,3242311,116141,51134,20269
2024-06-13 14:33:45,3221980,114151,50748,19928
2024-06-13 14:34:00,3196013,113220,50012,19619
2024-06-13 14:34:15,2335548,84192,36242,13809
2024-06-13 14:34:30,1630079,58732,25599,8146
2024-06-13 14:34:45,537153,16640,7990,2240
2024-06-13 14:35:00,217172,2435,2652,80.4
