"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 14:29:00,251633,2757,2602,527
2024-06-13 14:29:15,250986,2853,2665,392
2024-06-13 14:29:30,251946,2836,2618,378
2024-06-13 14:29:45,245456,2653,2604,269
2024-06-13 14:30:00,352469,6620,4330,971
2024-06-13 14:30:15,1322327,43037,18753,5493
2024-06-13 14:30:30,2003951,75393,28438,8711
2024-06-13 14:30:45,3245248,116621,43077,13631
2024-06-13 14:31:00,3492983,127228,44319,15251
2024-06-13 14:31:15,3486985,126572,43654,15164
2024-06-13 14:31:30,3362544,122981,42814,15460
2024-06-13 14:31:45,3350438,122412,42651,15562
2024-06-13 14:32:00,3340450,122781,42222,15706
2024-06-13 14:32:15,3414567,125017,42330,15553
2024-06-13 14:32:30,3408280,124762,41555,15434
2024-06-13 14:32:45,3492134,124828,42086,15398
2024-06-13 14:33:00,3469561,126281,43044,15621
2024-06-13 14:33:15,3490416,127526,45547,15410
2024-06-13 14:33:30,3380952,127085,45242,15352
2024-06-13 14:33:45,3364652,124728,43868,15157
2024-06-13 14:34:00,3344441,122019,42304,15170
2024-06-13 14:34:15,2445815,89633,30518,10837
2024-06-13 14:34:30,1720973,62635,21845,6360
2024-06-13 14:34:45,573650,17061,7214,1791
2024-06-13 14:35:00,248448,2309,2583,80.4
