"Time","All machines","machine69","machine70","machine77"
2024-06-13 14:29:00,82.2,44.4,0,1.14
2024-06-13 14:29:15,44.4,44.5,0,0
2024-06-13 14:29:30,44.6,44.3,0,0
2024-06-13 14:29:45,0,0,0,0
2024-06-13 14:30:00,0,0,0,0
2024-06-13 14:30:15,114,44.3,33.3,30.5
2024-06-13 14:30:30,203,128,34.9,34.8
2024-06-13 14:30:45,203,133,34.6,35.0
2024-06-13 14:31:00,122,90.0,1.14,4.48
2024-06-13 14:31:15,10.4,15.3,0,0
2024-06-13 14:31:30,10.8,10.7,0,0
2024-06-13 14:31:45,94.6,10.5,42.5,41.9
2024-06-13 14:32:00,97.7,10.6,42.0,42.0
2024-06-13 14:32:15,110,0,42.2,43.6
2024-06-13 14:32:30,202,0,76.7,76.8
2024-06-13 14:32:45,266,116,76.6,76.6
2024-06-13 14:33:00,450,292,76.5,76.8
2024-06-13 14:33:15,387,389,0,0
2024-06-13 14:33:30,404,408,0,0
2024-06-13 14:33:45,214,275,0,0
2024-06-13 14:34:00,316,525,0,0
2024-06-13 14:34:15,475,601,0,0
2024-06-13 14:34:30,463,597,0,0
2024-06-13 14:34:45,175,177,0,0
2024-06-13 14:35:00,0,0,0,0
