"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 14:29:00,82.2,7.22,8.06,10.3
2024-06-13 14:29:15,44.4,3.62,3.59,2.42
2024-06-13 14:29:30,44.6,3.60,3.59,2.38
2024-06-13 14:29:45,0,0,0,0
2024-06-13 14:30:00,0,0,0,0
2024-06-13 14:30:15,114,13.1,10.8,7.12
2024-06-13 14:30:30,203,20.3,18.9,14.6
2024-06-13 14:30:45,203,20.4,18.0,14.5
2024-06-13 14:31:00,122,9.57,10.4,9.54
2024-06-13 14:31:15,10.4,0,2.09,0
2024-06-13 14:31:30,10.8,0,2.26,0
2024-06-13 14:31:45,94.6,12.1,9.21,4.81
2024-06-13 14:32:00,97.7,11.2,9.93,4.62
2024-06-13 14:32:15,110,15.3,9.58,4.81
2024-06-13 14:32:30,202,20.6,19.4,12.6
2024-06-13 14:32:45,266,14.5,14.4,9.52
2024-06-13 14:33:00,450,28.9,28.4,24.7
2024-06-13 14:33:15,387,21.6,21.6,19.0
2024-06-13 14:33:30,404,23.9,21.3,19.4
2024-06-13 14:33:45,214,12.0,7.22,4.79
2024-06-13 14:34:00,316,21.6,14.5,11.9
2024-06-13 14:34:15,475,16.8,14.5,9.55
2024-06-13 14:34:30,463,16.7,14.6,9.72
2024-06-13 14:34:45,175,0,0,0
2024-06-13 14:35:00,0,0,0,0
