"Time","Total","Peers","Orderers"
2024-06-13 14:29:00,724,0.151,0.000637
2024-06-13 14:29:15,724,0.151,0.000637
2024-06-13 14:29:30,724,0.151,0.000637
2024-06-13 14:29:45,724,0.151,0.000637
2024-06-13 14:30:00,724,0.151,0.000641
2024-06-13 14:30:15,724,0.151,0.000641
2024-06-13 14:30:30,724,0.151,0.000641
2024-06-13 14:30:45,724,0.151,0.000641
2024-06-13 14:31:00,724,0.155,0.00174
2024-06-13 14:31:15,724,0.155,0.00174
2024-06-13 14:31:30,724,0.155,0.00174
2024-06-13 14:31:45,725,0.155,0.00174
2024-06-13 14:32:00,725,0.161,0.00298
2024-06-13 14:32:15,725,0.161,0.00298
2024-06-13 14:32:30,725,0.161,0.00298
2024-06-13 14:32:45,725,0.161,0.00298
2024-06-13 14:33:00,725,0.166,0.00421
2024-06-13 14:33:15,725,0.166,0.00421
2024-06-13 14:33:30,726,0.166,0.00421
2024-06-13 14:33:45,726,0.166,0.00421
2024-06-13 14:34:00,726,0.171,0.00544
2024-06-13 14:34:15,726,0.171,0.00544
2024-06-13 14:34:30,726,0.171,0.00544
2024-06-13 14:34:45,726,0.171,0.00544
2024-06-13 14:35:00,726,0.172,0.00560
