"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:05:15,252833,79172,85433,84538
2024-06-23 22:05:30,252383,81426,86259,87692
2024-06-23 22:05:45,256512,87524,83962,84206
2024-06-23 22:06:00,766173,274024,313026,284739
2024-06-23 22:06:15,2201977,978490,535998,507011
2024-06-23 22:06:30,3209860,1337438,950459,934634
2024-06-23 22:06:45,4192742,1858083,1170542,1147252
2024-06-23 22:07:00,4204984,1862996,1176813,1175968
2024-06-23 22:07:15,4213593,1854764,1178278,1178947
2024-06-23 22:07:30,4192680,1847674,1172840,1174363
2024-06-23 22:07:45,4182066,1837047,1175807,1174133
2024-06-23 22:08:00,4173470,1834790,1169654,1169004
2024-06-23 22:08:15,4179230,1842789,1166048,1165370
2024-06-23 22:08:30,4146202,1839025,1168359,1167990
2024-06-23 22:08:45,4175101,1837966,1169744,1170213
2024-06-23 22:09:00,4066284,1824112,1162406,1164098
2024-06-23 22:09:15,4135845,1810688,1162035,1162577
2024-06-23 22:09:30,4135035,1813301,1162558,1163816
2024-06-23 22:09:45,4162774,1830213,1165146,1164253
2024-06-23 22:10:00,3725964,1709222,965157,990414
2024-06-23 22:10:15,2360151,1024960,746946,778946
2024-06-23 22:10:30,1390850,660026,306663,334375
2024-06-23 22:10:45,247007,78141,97829,113128
2024-06-23 22:11:00,248514,82141,82837,82583
2024-06-23 22:11:15,243979,76402,83412,83668
