"Time","Total","Peers","Orderers"
2024-06-23 22:05:15,741,0.151,0.000652
2024-06-23 22:05:30,741,0.151,0.000652
2024-06-23 22:05:45,741,0.151,0.000652
2024-06-23 22:06:00,741,0.151,0.000710
2024-06-23 22:06:15,742,0.151,0.000710
2024-06-23 22:06:30,742,0.151,0.000710
2024-06-23 22:06:45,742,0.151,0.000710
2024-06-23 22:07:00,742,0.156,0.00266
2024-06-23 22:07:15,742,0.156,0.00266
2024-06-23 22:07:30,742,0.156,0.00266
2024-06-23 22:07:45,742,0.156,0.00266
2024-06-23 22:08:00,742,0.161,0.00448
2024-06-23 22:08:15,742,0.161,0.00461
2024-06-23 22:08:30,742,0.161,0.00461
2024-06-23 22:08:45,743,0.161,0.00461
2024-06-23 22:09:00,743,0.167,0.00644
2024-06-23 22:09:15,743,0.167,0.00658
2024-06-23 22:09:30,743,0.167,0.00658
2024-06-23 22:09:45,743,0.167,0.00658
2024-06-23 22:10:00,743,0.172,0.00838
2024-06-23 22:10:15,743,0.172,0.00850
2024-06-23 22:10:30,743,0.172,0.00850
2024-06-23 22:10:45,743,0.172,0.00850
2024-06-23 22:11:00,743,0.172,0.00854
2024-06-23 22:11:15,743,0.172,0.00854
