"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:05:15,3498,81.6,1737,1726
2024-06-23 22:05:30,3326,81.8,1601,1618
2024-06-23 22:05:45,1907,81.5,1031,1395
2024-06-23 22:06:00,772,81.6,411,410
2024-06-23 22:06:15,850,0,412,408
2024-06-23 22:06:30,1624,0,824,821
2024-06-23 22:06:45,1031,0,519,518
2024-06-23 22:07:00,712,0,238,239
2024-06-23 22:07:15,127,0,63.4,63.6
2024-06-23 22:07:30,29.7,0,10.8,10.7
2024-06-23 22:07:45,0,0,10.8,10.8
2024-06-23 22:08:00,460,0,232,232
2024-06-23 22:08:15,533,0,268,267
2024-06-23 22:08:30,542,0,248,246
2024-06-23 22:08:45,159,10.8,70.4,172
2024-06-23 22:09:00,985,55.1,556,559
2024-06-23 22:09:15,1180,62.3,564,558
2024-06-23 22:09:30,1081,62.7,533,528
2024-06-23 22:09:45,338,18.3,389,393
2024-06-23 22:10:00,33.0,10.8,10.8,10.9
2024-06-23 22:10:15,48.2,10.8,10.8,10.7
2024-06-23 22:10:30,96.1,81.2,0,0
2024-06-23 22:10:45,82.0,81.4,0,0
2024-06-23 22:11:00,220,81.6,62.2,42.1
2024-06-23 22:11:15,533,0,250,252
