"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:05:15,205766,73010,65664,65633
2024-06-23 22:05:30,207954,75519,67024,68246
2024-06-23 22:05:45,210762,78939,65594,65623
2024-06-23 22:06:00,683797,264308,264966,240183
2024-06-23 22:06:15,2013074,955108,460098,434996
2024-06-23 22:06:30,2923634,1305379,818102,805091
2024-06-23 22:06:45,3837252,1820518,1009258,991443
2024-06-23 22:07:00,3845673,1821927,1018116,1017567
2024-06-23 22:07:15,3856800,1818702,1018791,1019520
2024-06-23 22:07:30,3834060,1811147,1012564,1012777
2024-06-23 22:07:45,3825800,1802175,1013885,1012726
2024-06-23 22:08:00,3811445,1798233,1006744,1006849
2024-06-23 22:08:15,3814578,1800612,1005102,1004611
2024-06-23 22:08:30,3785533,1798318,1006279,1006141
2024-06-23 22:08:45,3806916,1796719,1008261,1008826
2024-06-23 22:09:00,3711571,1783391,999362,1000647
2024-06-23 22:09:15,3767159,1771098,997576,998397
2024-06-23 22:09:30,3767726,1773579,998515,999019
2024-06-23 22:09:45,3796583,1790516,1001480,1001377
2024-06-23 22:10:00,3399691,1670807,829969,851379
2024-06-23 22:10:15,2134491,996753,640468,667896
2024-06-23 22:10:30,1256013,641716,259268,282857
2024-06-23 22:10:45,200786,72365,75372,89245
2024-06-23 22:11:00,200588,73592,63023,62765
2024-06-23 22:11:15,198049,71077,63369,63720
