"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:05:15,109,37.6,35.8,35.7
2024-06-23 22:05:30,109,37.2,35.9,36.1
2024-06-23 22:05:45,110,37.2,36.2,36.1
2024-06-23 22:06:00,110,37.4,36.4,36.4
2024-06-23 22:06:15,111,38.0,36.2,36.1
2024-06-23 22:06:30,111,38.1,36.5,36.6
2024-06-23 22:06:45,112,38.3,36.6,36.6
2024-06-23 22:07:00,112,38.3,36.6,36.5
2024-06-23 22:07:15,112,38.2,36.9,36.7
2024-06-23 22:07:30,112,38.2,36.9,36.7
2024-06-23 22:07:45,113,38.4,37.0,36.9
2024-06-23 22:08:00,113,38.6,37.2,37.0
2024-06-23 22:08:15,114,39.0,37.5,37.5
2024-06-23 22:08:30,114,39.1,37.1,37.0
2024-06-23 22:08:45,115,39.2,37.7,37.6
2024-06-23 22:09:00,114,38.9,37.7,37.8
2024-06-23 22:09:15,115,39.4,37.6,37.4
2024-06-23 22:09:30,116,39.3,37.9,37.9
2024-06-23 22:09:45,116,39.4,38.0,38.0
2024-06-23 22:10:00,116,39.7,37.9,37.9
2024-06-23 22:10:15,116,39.4,37.9,37.9
2024-06-23 22:10:30,116,39.4,38.0,37.9
2024-06-23 22:10:45,116,39.7,38.0,37.8
2024-06-23 22:11:00,116,39.7,38.2,38.1
2024-06-23 22:11:15,116,39.2,38.1,38.1
