"Time","Total","Peers","Orderers"
2024-06-23 22:05:15,631,0.128,0.000555
2024-06-23 22:05:30,631,0.128,0.000555
2024-06-23 22:05:45,631,0.128,0.000555
2024-06-23 22:06:00,631,0.128,0.000604
2024-06-23 22:06:15,631,0.128,0.000604
2024-06-23 22:06:30,631,0.128,0.000604
2024-06-23 22:06:45,631,0.128,0.000604
2024-06-23 22:07:00,631,0.133,0.00226
2024-06-23 22:07:15,631,0.133,0.00226
2024-06-23 22:07:30,631,0.133,0.00226
2024-06-23 22:07:45,632,0.133,0.00226
2024-06-23 22:08:00,632,0.137,0.00381
2024-06-23 22:08:15,632,0.137,0.00392
2024-06-23 22:08:30,632,0.137,0.00392
2024-06-23 22:08:45,632,0.137,0.00392
2024-06-23 22:09:00,632,0.142,0.00548
2024-06-23 22:09:15,632,0.142,0.00560
2024-06-23 22:09:30,632,0.142,0.00560
2024-06-23 22:09:45,632,0.142,0.00560
2024-06-23 22:10:00,633,0.147,0.00713
2024-06-23 22:10:15,633,0.147,0.00723
2024-06-23 22:10:30,633,0.147,0.00723
2024-06-23 22:10:45,633,0.147,0.00723
2024-06-23 22:11:00,633,0.147,0.00726
2024-06-23 22:11:15,633,0.147,0.00726
