"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 19:26:45,228160,23605,23958,16028
2024-06-13 19:27:00,315250,33170,33235,21666
2024-06-13 19:27:15,398017,37719,37381,29854
2024-06-13 19:27:30,456017,43380,41159,36874
2024-06-13 19:27:45,597195,48968,48180,47833
2024-06-13 19:28:00,588209,47136,47842,47294
2024-06-13 19:28:15,714104,59472,59001,57862
2024-06-13 19:28:30,703699,61843,58459,53169
2024-06-13 19:28:45,693457,58132,58719,55640
2024-06-13 19:29:00,676825,58638,56040,53669
2024-06-13 19:29:15,666854,53051,54955,54088
2024-06-13 19:29:30,660661,53352,52663,54485
2024-06-13 19:29:45,663568,55168,54660,53378
2024-06-13 19:30:00,593846,47503,47745,47200
2024-06-13 19:30:15,547258,38314,38179,47693
2024-06-13 19:30:30,574507,40845,45473,45100
2024-06-13 19:30:45,695547,58353,57943,55216
2024-06-13 19:31:00,612463,49205,47811,48071
2024-06-13 19:31:15,577605,49765,49074,45974
2024-06-13 19:31:30,357042,31302,31279,29535
2024-06-13 19:31:45,431018,44067,43959,31174
2024-06-13 19:32:00,293514,31577,32415,22071
