"Time","All machines","machine69","machine70","machine77"
2024-06-13 19:26:45,1273211555,631056965,321072670,321071230
2024-06-13 19:27:00,1273319129,631092515,321123511,321114360
2024-06-13 19:27:15,1274206952,631683587,321220836,321207174
2024-06-13 19:27:30,1274686173,631918697,321395184,321381093
2024-06-13 19:27:45,1275761311,632699090,321481619,321468132
2024-06-13 19:28:00,1276356641,633053415,321665027,321654870
2024-06-13 19:28:15,1277357780,633748172,321756366,321745916
2024-06-13 19:28:30,1277790800,633998040,321920551,321907166
2024-06-13 19:28:45,1278858856,634761476,322013309,322001486
2024-06-13 19:29:00,1279470789,635089899,322191959,322182809
2024-06-13 19:29:15,1280452611,635812608,322289658,322271899
2024-06-13 19:29:30,1281065300,636153125,322470100,322448939
2024-06-13 19:29:45,1282043341,636843226,322555987,322547780
2024-06-13 19:30:00,1282648089,637187796,322737789,322725738
2024-06-13 19:30:15,1283664132,637903185,322832591,322822753
2024-06-13 19:30:30,1284130063,638169970,322999877,322986721
2024-06-13 19:30:45,1285178002,638910245,323091282,323078875
2024-06-13 19:31:00,1285769887,639261002,323261515,323256981
2024-06-13 19:31:15,1286027681,639454137,323278572,323276959
2024-06-13 19:31:30,1286082991,639483035,323303906,323302041
2024-06-13 19:31:45,1286165828,639522435,323317333,323315595
2024-06-13 19:32:00,1286213832,639536651,323342359,323340493
