"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 19:26:45,261891,2912,2738,358
2024-06-13 19:27:00,327368,7592,4688,842
2024-06-13 19:27:15,1293417,46145,18850,5476
2024-06-13 19:27:30,1789638,73235,25851,8695
2024-06-13 19:27:45,2943200,116565,44080,14233
2024-06-13 19:28:00,3103507,126259,46436,15869
2024-06-13 19:28:15,3280607,132130,50232,16444
2024-06-13 19:28:30,3026116,122646,46344,14881
2024-06-13 19:28:45,3089753,125224,45800,15767
2024-06-13 19:29:00,3082539,125438,45424,15610
2024-06-13 19:29:15,3268331,132899,46773,16345
2024-06-13 19:29:30,3175812,130577,45780,15294
2024-06-13 19:29:45,3188224,130523,45900,15480
2024-06-13 19:30:00,3180875,130725,45829,15278
2024-06-13 19:30:15,3199787,131580,46591,15527
2024-06-13 19:30:30,3009779,125752,43453,14918
2024-06-13 19:30:45,3115816,127221,46293,15427
2024-06-13 19:31:00,3095726,124096,46265,15020
2024-06-13 19:31:15,2489035,94849,39070,11452
2024-06-13 19:31:30,1624647,60932,26109,6328
2024-06-13 19:31:45,535834,16390,6543,1815
2024-06-13 19:32:00,248111,2435,2635,132
