"Time","machine69","machine70","All Machines","machine77"
2024-06-13 19:26:45,237,229,704,238
2024-06-13 19:27:00,237,229,704,238
2024-06-13 19:27:15,237,229,704,238
2024-06-13 19:27:30,237,229,704,238
2024-06-13 19:27:45,237,229,704,238
2024-06-13 19:28:00,237,229,704,238
2024-06-13 19:28:15,237,229,704,238
2024-06-13 19:28:30,237,229,704,238
2024-06-13 19:28:45,237,229,704,238
2024-06-13 19:29:00,237,229,704,238
2024-06-13 19:29:15,237,229,704,238
2024-06-13 19:29:30,237,229,705,238
2024-06-13 19:29:45,237,229,705,238
2024-06-13 19:30:00,237,229,705,238
2024-06-13 19:30:15,237,229,705,239
2024-06-13 19:30:30,237,229,705,239
2024-06-13 19:30:45,237,229,705,239
2024-06-13 19:31:00,237,229,705,239
2024-06-13 19:31:15,237,229,705,239
2024-06-13 19:31:30,237,229,705,239
2024-06-13 19:31:45,237,229,705,239
2024-06-13 19:32:00,237,229,705,239
