"Time","Total","Peers","Orderers"
2024-06-13 19:26:45,3.46,2.84,0.620
2024-06-13 19:27:00,5.58,4.62,0.960
2024-06-13 19:27:15,19.6,15.0,4.58
2024-06-13 19:27:30,41.2,34.7,6.56
2024-06-13 19:27:45,57.6,47,10.6
2024-06-13 19:28:00,67.9,56.7,11.2
2024-06-13 19:28:15,70.7,58.9,11.8
2024-06-13 19:28:30,72.3,60.9,11.4
2024-06-13 19:28:45,73.5,61.9,11.6
2024-06-13 19:29:00,71.4,60.2,11.2
2024-06-13 19:29:15,70.3,59.0,11.2
2024-06-13 19:29:30,69.9,59.1,10.8
2024-06-13 19:29:45,69.8,59.1,10.7
2024-06-13 19:30:00,69.2,58.6,10.6
2024-06-13 19:30:15,69.7,59.0,10.7
2024-06-13 19:30:30,66.6,56.5,10.1
2024-06-13 19:30:45,57.9,47.9,10.0
2024-06-13 19:31:00,63.5,53.2,10.3
2024-06-13 19:31:15,50.1,41.8,8.31
2024-06-13 19:31:30,19.9,15.2,4.73
2024-06-13 19:31:45,14.0,12.5,1.54
2024-06-13 19:32:00,3.40,2.78,0.620
