"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 19:26:45,75.4,0,2.14,1.11
2024-06-13 19:27:00,141,0,1.13,0
2024-06-13 19:27:15,70.0,0,0,0
2024-06-13 19:27:30,78.5,0,0,0
2024-06-13 19:27:45,229,0,0,0
2024-06-13 19:28:00,384,0,0,89.5
2024-06-13 19:28:15,383,0,0,97.2
2024-06-13 19:28:30,652,0,124,99
2024-06-13 19:28:45,278,0,133,0
2024-06-13 19:29:00,282,0,151,0
2024-06-13 19:29:15,7.88,0,1.05,0
2024-06-13 19:29:30,3.43,0,1.15,0
2024-06-13 19:29:45,5.22,0,5.22,0
2024-06-13 19:30:00,12.0,0,5.81,0
2024-06-13 19:30:15,49.2,0,5.22,0
2024-06-13 19:30:30,50.1,0,2.26,0
2024-06-13 19:30:45,44.8,0,2.05,0
2024-06-13 19:31:00,167,18.1,2.31,0
2024-06-13 19:31:15,141,19.7,0,0
2024-06-13 19:31:30,150,18.2,0,0
2024-06-13 19:31:45,139,19.6,0,1.05
2024-06-13 19:32:00,1.14,0,0,1.14
