"Time","All machines","machine69","machine70","machine77"
2024-06-13 19:26:45,75.4,0,0,100
2024-06-13 19:27:00,141,0,0,91.3
2024-06-13 19:27:15,70.0,17.2,0,99.3
2024-06-13 19:27:30,78.5,18.6,0,2.18
2024-06-13 19:27:45,229,20.3,1.15,2.33
2024-06-13 19:28:00,384,11.7,1.06,2.14
2024-06-13 19:28:15,383,4.27,3.47,1.19
2024-06-13 19:28:30,652,2.34,2.39,0
2024-06-13 19:28:45,278,4.25,91.5,2.33
2024-06-13 19:29:00,282,10.5,80.3,2.13
2024-06-13 19:29:15,7.88,9.54,89.9,8.26
2024-06-13 19:29:30,3.43,18.0,99.2,6.16
2024-06-13 19:29:45,5.22,17.6,105,5.81
2024-06-13 19:30:00,12.0,17.7,95.4,0
2024-06-13 19:30:15,49.2,8.79,1.14,0
2024-06-13 19:30:30,50.1,3.49,1.04,0
2024-06-13 19:30:45,44.8,5.35,1.13,0
2024-06-13 19:31:00,167,4.71,0,2.19
2024-06-13 19:31:15,141,4.50,0,2.33
2024-06-13 19:31:30,150,4.60,0,2.20
2024-06-13 19:31:45,139,0,0,15.4
2024-06-13 19:32:00,1.14,0,0,11.9
