"Time","All machines","machine69","machine70"
2024-04-18 09:36:15,26986359,21022932,5893567
2024-04-18 09:36:30,48024534,42061107,5893567
2024-04-18 09:36:45,48024561,42061134,5893567
2024-04-18 09:37:00,53918225,42061278,8840327
2024-04-18 09:37:15,32895293,21038346,11787087
2024-04-18 09:37:30,26931866,21038346,5893520
2024-04-18 09:37:45,27006307,21042746,5893520
2024-04-18 09:38:00,27014059,21050679,5893520
2024-04-18 09:38:15,27014069,21050689,5893520
2024-04-18 09:38:30,27014098,21050709,5893520
2024-04-18 09:38:45,27014113,21050733,5893520
2024-04-18 09:39:00,27014123,21050743,5893520
2024-04-18 09:39:15,27014123,21050743,5893520
2024-04-18 09:39:30,27014148,21050768,5893520
2024-04-18 09:39:45,27014191,21050811,5893520
2024-04-18 09:40:00,27014191,21050811,5893520
2024-04-18 09:40:15,27014196,21050816,5893520
2024-04-18 09:40:30,27014196,21050816,5893520
2024-04-18 09:40:45,27014196,21050816,5893520
2024-04-18 09:41:00,27014225,21050845,5893520
2024-04-18 09:41:15,27014257,21050877,5893520
2024-04-18 09:41:30,27014305,21050925,5893520
2024-04-18 09:41:45,27014313,21050933,5893520
2024-04-18 09:42:00,27014389,21051009,5893520
2024-04-18 09:42:15,27014476,21051091,5893520
