"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 09:36:45,0,0,0,0
2024-04-18 09:37:00,0,0,0,0
2024-04-18 09:37:15,0,0,0,0
2024-04-18 09:37:30,0,0,0,0
2024-04-18 09:37:45,13.8,6.35,4.27,3.21
2024-04-18 09:38:00,50.2,8.55,4.22,37.5
2024-04-18 09:38:15,49.8,8.55,4.33,37.0
2024-04-18 09:38:30,51.8,9.56,4.27,38.0
2024-04-18 09:38:45,4.28,2.13,0,2.15
2024-04-18 09:39:00,4.20,1.07,0,3.12
2024-04-18 09:39:15,4.15,0,1.07,3.08
2024-04-18 09:39:30,5.29,0,2.12,3.17
2024-04-18 09:39:45,7.34,0,3.15,4.18
2024-04-18 09:40:00,6.38,0,3.23,3.14
2024-04-18 09:40:15,7.45,0,1.07,6.37
2024-04-18 09:40:30,8.42,1.04,1.07,6.31
2024-04-18 09:40:45,7.43,2.10,0,5.33
2024-04-18 09:41:00,6.35,3.19,1.02,2.14
2024-04-18 09:41:15,6.30,4.19,1.04,1.06
2024-04-18 09:41:30,4.27,3.21,1.06,0
2024-04-18 09:41:45,4.28,3.20,0,1.08
2024-04-18 09:42:00,3.15,2.09,0,1.06
2024-04-18 09:42:15,4.13,3.08,0,1.05
