"Time","Total","Peers","Orderers"
2024-04-18 09:36:15,2.86,1.78,1.08
2024-04-18 09:36:30,3.36,2.23,1.13
2024-04-18 09:36:45,5.32,4.23,1.09
2024-04-18 09:37:00,5.18,4.04,1.15
2024-04-18 09:37:15,5.21,4.16,1.05
2024-04-18 09:37:30,7.62,6.49,1.13
2024-04-18 09:37:45,6.43,5.32,1.11
2024-04-18 09:38:00,6.67,5.62,1.05
2024-04-18 09:38:15,19.5,16.1,3.42
2024-04-18 09:38:30,43.1,35.7,7.45
2024-04-18 09:38:45,67.9,56.4,11.5
2024-04-18 09:39:00,91.7,76.2,15.5
2024-04-18 09:39:15,94.3,78.3,16.0
2024-04-18 09:39:30,94.7,78.6,16.1
2024-04-18 09:39:45,95,78.9,16.1
2024-04-18 09:40:00,96.1,79.9,16.2
2024-04-18 09:40:15,95.5,79.5,16.0
2024-04-18 09:40:30,95.6,79.5,16.1
2024-04-18 09:40:45,94.3,78.4,15.9
2024-04-18 09:41:00,94.8,78.9,15.9
2024-04-18 09:41:15,95.9,79.6,16.3
2024-04-18 09:41:30,97.1,80.8,16.3
2024-04-18 09:41:45,98.2,81.8,16.4
2024-04-18 09:42:00,98.2,81.6,16.5
2024-04-18 09:42:15,86.3,71.4,14.9
