"Time","All machines","machine69","machine70"
2024-04-18 09:36:15,0.0114,0.00391,0.00390
2024-04-18 09:36:30,0.0114,0.00391,0.00390
2024-04-18 09:36:45,0.0115,0.00402,0.00390
2024-04-18 09:37:00,0.0116,0.00402,0.00390
2024-04-18 09:37:15,0.00768,0.000107,0.00400
2024-04-18 09:37:30,0.000214,0.000111,0.000103
2024-04-18 09:37:45,0.000317,0.000111,0.000103
2024-04-18 09:38:00,0.000320,0.000111,0.000107
2024-04-18 09:38:15,0.000320,0.000111,0.000107
2024-04-18 09:38:30,0.000645,0.000111,0.000107
2024-04-18 09:38:45,0.00103,0.000435,0.000107
2024-04-18 09:39:00,0.00186,0.000435,0.000935
2024-04-18 09:39:15,0.00186,0.000435,0.000935
2024-04-18 09:39:30,0.00281,0.00138,0.000935
2024-04-18 09:39:45,0.00367,0.00138,0.000935
2024-04-18 09:40:00,0.00462,0.00138,0.000935
2024-04-18 09:40:15,0.00462,0.00138,0.00188
2024-04-18 09:40:30,0.00556,0.00233,0.00188
2024-04-18 09:40:45,0.00642,0.00233,0.00188
2024-04-18 09:41:00,0.00736,0.00233,0.00188
2024-04-18 09:41:15,0.00736,0.00233,0.00282
2024-04-18 09:41:30,0.00736,0.00233,0.00282
2024-04-18 09:41:45,0.00917,0.00328,0.00282
2024-04-18 09:42:00,0.0101,0.00328,0.00376
2024-04-18 09:42:15,0.0101,0.00328,0.00376
