"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,0.0116,0.00402,0.00400
2024-04-17 23:22:00,0.0116,0.00402,0.00400
2024-04-17 23:22:15,0.0117,0.00402,0.00400
2024-04-17 23:22:30,0.0117,0.00402,0.00400
2024-04-17 23:22:45,0.0117,0.00402,0.00401
2024-04-17 23:23:00,0.0117,0.00402,0.00401
2024-04-17 23:23:15,0.0118,0.00402,0.00401
2024-04-17 23:23:30,0.0118,0.00402,0.00401
2024-04-17 23:23:45,0.0123,0.00402,0.00453
2024-04-17 23:24:00,0.00840,0.000114,0.00453
2024-04-17 23:24:15,0.00273,0.00104,0.000629
2024-04-17 23:24:30,0.00273,0.00104,0.000629
2024-04-17 23:24:45,0.00367,0.00104,0.00157
2024-04-17 23:25:00,0.00367,0.00104,0.00157
2024-04-17 23:25:15,0.00548,0.00199,0.00157
2024-04-17 23:25:30,0.00548,0.00199,0.00157
2024-04-17 23:25:45,0.00642,0.00199,0.00251
2024-04-17 23:26:00,0.00642,0.00293,0.00251
2024-04-17 23:26:15,0.00823,0.00293,0.00251
2024-04-17 23:26:30,0.00823,0.00293,0.00251
2024-04-17 23:26:45,0.00917,0.00293,0.00346
2024-04-17 23:27:00,0.00917,0.00293,0.00346
