"Time","Total","Peers","Orderers"
2024-08-03 20:56:45,3.54,2.92,0.620
2024-08-03 20:57:00,8.04,6.90,1.14
2024-08-03 20:57:15,22.4,17.7,4.76
2024-08-03 20:57:30,47.0,39.4,7.62
2024-08-03 20:57:45,61.5,50.3,11.1
2024-08-03 20:58:00,70.2,58.6,11.6
2024-08-03 20:58:15,72.0,59.5,12.4
2024-08-03 20:58:30,75.0,62.0,12.9
2024-08-03 20:58:45,77.3,63.8,13.5
2024-08-03 20:59:00,77.5,64.0,13.5
2024-08-03 20:59:15,77.6,64.2,13.4
2024-08-03 20:59:30,77.3,63.8,13.5
2024-08-03 20:59:45,76.9,63.7,13.1
2024-08-03 21:00:00,75.8,62.8,13.0
2024-08-03 21:00:15,75.9,62.8,13.1
2024-08-03 21:00:30,77.2,64.2,13.0
2024-08-03 21:00:45,78.4,64.9,13.5
2024-08-03 21:01:00,75.8,62.5,13.3
2024-08-03 21:01:15,59.5,50.1,9.44
2024-08-03 21:01:30,31.9,25.9,5.96
2024-08-03 21:01:45,14.4,12.9,1.50
2024-08-03 21:02:00,4.36,3.66,0.700
2024-08-03 21:02:15,4.16,3.46,0.700
2024-08-03 21:02:30,4.04,3.34,0.700
