"Time","Total","Peers","Orderers"
2024-08-03 20:56:45,0.725,0.154,0.000648
2024-08-03 20:57:00,0.725,0.154,0.000648
2024-08-03 20:57:15,0.726,0.154,0.00100
2024-08-03 20:57:30,0.726,0.154,0.00100
2024-08-03 20:57:45,0.726,0.154,0.00100
2024-08-03 20:58:00,0.726,0.154,0.00100
2024-08-03 20:58:15,0.733,0.160,0.00296
2024-08-03 20:58:30,0.733,0.160,0.00296
2024-08-03 20:58:45,0.733,0.160,0.00296
2024-08-03 20:59:00,0.733,0.160,0.00296
2024-08-03 20:59:15,0.741,0.165,0.00493
2024-08-03 20:59:30,0.741,0.165,0.00493
2024-08-03 20:59:45,0.741,0.165,0.00493
2024-08-03 21:00:00,0.741,0.165,0.00493
2024-08-03 21:00:15,0.748,0.171,0.00689
2024-08-03 21:00:30,0.748,0.171,0.00689
2024-08-03 21:00:45,0.748,0.171,0.00689
2024-08-03 21:01:00,0.748,0.171,0.00689
2024-08-03 21:01:15,0.755,0.175,0.00853
2024-08-03 21:01:30,0.755,0.175,0.00853
2024-08-03 21:01:45,0.755,0.175,0.00853
2024-08-03 21:02:00,0.755,0.175,0.00853
2024-08-03 21:02:15,0.755,0.175,0.00853
2024-08-03 21:02:30,0.755,0.175,0.00853
