"Time","All machines","machine69","machine70","machine77"
2024-08-03 20:56:45,0.000403,0.000273,0.000133,0.000133
2024-08-03 20:57:00,0.000403,0.000273,0.000133,0.000133
2024-08-03 20:57:15,0.000659,0.000273,0.000221,0.000221
2024-08-03 20:57:30,0.000659,0.000435,0.000221,0.000221
2024-08-03 20:57:45,0.000659,0.000435,0.000221,0.000221
2024-08-03 20:58:00,0.000659,0.000435,0.000221,0.000221
2024-08-03 20:58:15,0.00286,0.000435,0.000221,0.000951
2024-08-03 20:58:30,0.00286,0.00192,0.000951,0.000951
2024-08-03 20:58:45,0.00286,0.00192,0.000951,0.000951
2024-08-03 20:59:00,0.00286,0.00192,0.000951,0.000951
2024-08-03 20:59:15,0.00506,0.00192,0.00168,0.00168
2024-08-03 20:59:30,0.00506,0.00340,0.00168,0.00168
2024-08-03 20:59:45,0.00506,0.00340,0.00168,0.00168
2024-08-03 21:00:00,0.00506,0.00340,0.00168,0.00168
2024-08-03 21:00:15,0.00725,0.00340,0.00241,0.00241
2024-08-03 21:00:30,0.00725,0.00487,0.00241,0.00241
2024-08-03 21:00:45,0.00725,0.00487,0.00241,0.00241
2024-08-03 21:01:00,0.00725,0.00487,0.00241,0.00241
2024-08-03 21:01:15,0.00924,0.00487,0.00306,0.00306
2024-08-03 21:01:30,0.00924,0.00622,0.00306,0.00306
2024-08-03 21:01:45,0.00924,0.00622,0.00306,0.00306
2024-08-03 21:02:00,0.00924,0.00622,0.00306,0.00306
2024-08-03 21:02:15,0.00924,0.00622,0.00306,0.00306
2024-08-03 21:02:30,0.00924,0.00622,0.00306,0.00306
