"Time","Total","Peers","Orderers"
2024-08-03 21:44:30,0.726,0.154,0.000645
2024-08-03 21:44:45,0.726,0.154,0.000713
2024-08-03 21:45:00,0.726,0.154,0.000732
2024-08-03 21:45:15,0.726,0.154,0.000751
2024-08-03 21:45:30,0.726,0.154,0.000751
2024-08-03 21:45:45,0.733,0.160,0.00185
2024-08-03 21:46:00,0.733,0.160,0.00185
2024-08-03 21:46:15,0.733,0.160,0.00199
2024-08-03 21:46:30,0.733,0.160,0.00199
2024-08-03 21:46:45,0.739,0.165,0.00308
2024-08-03 21:47:00,0.739,0.165,0.00315
2024-08-03 21:47:15,0.739,0.165,0.00322
2024-08-03 21:47:30,0.739,0.165,0.00322
2024-08-03 21:47:45,0.746,0.170,0.00431
2024-08-03 21:48:00,0.746,0.170,0.00438
2024-08-03 21:48:15,0.746,0.170,0.00445
2024-08-03 21:48:30,0.746,0.170,0.00445
2024-08-03 21:48:45,0.752,0.175,0.00549
2024-08-03 21:49:00,0.752,0.175,0.00555
2024-08-03 21:49:15,0.752,0.175,0.00560
2024-08-03 21:49:30,0.752,0.175,0.00560
