"Time","Total","Peers","Orderers"
2024-08-03 21:44:30,3.82,3.16,0.660
2024-08-03 21:44:45,7.04,4.84,2.20
2024-08-03 21:45:00,33.3,28.4,4.88
2024-08-03 21:45:15,49.8,40.7,9.02
2024-08-03 21:45:30,77.1,65.3,11.8
2024-08-03 21:45:45,80.7,68.0,12.7
2024-08-03 21:46:00,82.2,69.2,13.0
2024-08-03 21:46:15,81.6,68.4,13.2
2024-08-03 21:46:30,80.8,67.5,13.3
2024-08-03 21:46:45,80.8,67.5,13.3
2024-08-03 21:47:00,82.3,69.1,13.2
2024-08-03 21:47:15,82.5,69.1,13.4
2024-08-03 21:47:30,83.3,69.9,13.4
2024-08-03 21:47:45,82.3,69.1,13.2
2024-08-03 21:48:00,78.6,66.1,12.5
2024-08-03 21:48:15,78.1,65.5,12.6
2024-08-03 21:48:30,79.9,67.3,12.6
2024-08-03 21:48:45,79.8,68.0,11.8
2024-08-03 21:49:00,51.5,42.9,8.60
2024-08-03 21:49:15,33.8,29.5,4.30
2024-08-03 21:49:30,5.24,3.78,1.46
