"Time","Total","Peers","Orderers"
2024-08-03 21:44:30,0.618,0.131,0.000549
2024-08-03 21:44:45,0.618,0.131,0.000607
2024-08-03 21:45:00,0.618,0.131,0.000623
2024-08-03 21:45:15,0.618,0.131,0.000639
2024-08-03 21:45:30,0.618,0.131,0.000639
2024-08-03 21:45:45,0.623,0.136,0.00157
2024-08-03 21:46:00,0.623,0.136,0.00157
2024-08-03 21:46:15,0.624,0.136,0.00169
2024-08-03 21:46:30,0.624,0.136,0.00169
2024-08-03 21:46:45,0.629,0.140,0.00262
2024-08-03 21:47:00,0.629,0.140,0.00268
2024-08-03 21:47:15,0.629,0.140,0.00274
2024-08-03 21:47:30,0.629,0.140,0.00274
2024-08-03 21:47:45,0.635,0.145,0.00367
2024-08-03 21:48:00,0.635,0.145,0.00373
2024-08-03 21:48:15,0.635,0.145,0.00379
2024-08-03 21:48:30,0.635,0.145,0.00379
2024-08-03 21:48:45,0.640,0.149,0.00467
2024-08-03 21:49:00,0.640,0.149,0.00472
2024-08-03 21:49:15,0.640,0.149,0.00477
2024-08-03 21:49:30,0.640,0.149,0.00477
