"Time","machine69","machine70","All Machines","machine77"
2024-07-31 12:55:30,0.342,0.174,0.689,0.174
2024-07-31 12:55:45,0.342,0.174,0.689,0.174
2024-07-31 12:56:00,0.342,0.174,0.689,0.174
2024-07-31 12:56:15,0.342,0.174,0.689,0.174
2024-07-31 12:56:30,0.342,0.174,0.689,0.174
2024-07-31 12:56:45,0.342,0.174,0.689,0.174
2024-07-31 12:57:00,0.342,0.174,0.691,0.174
2024-07-31 12:57:15,0.342,0.174,0.697,0.176
2024-07-31 12:57:30,0.345,0.176,0.697,0.176
2024-07-31 12:57:45,0.345,0.176,0.697,0.176
2024-07-31 12:58:00,0.345,0.176,0.697,0.176
2024-07-31 12:58:15,0.345,0.176,0.704,0.178
2024-07-31 12:58:30,0.349,0.178,0.704,0.178
2024-07-31 12:58:45,0.349,0.178,0.704,0.178
2024-07-31 12:59:00,0.349,0.178,0.704,0.178
2024-07-31 12:59:15,0.349,0.180,0.711,0.180
2024-07-31 12:59:30,0.352,0.180,0.711,0.180
2024-07-31 12:59:45,0.352,0.180,0.711,0.180
2024-07-31 13:00:00,0.352,0.180,0.715,0.180
2024-07-31 13:00:15,0.352,0.181,0.719,0.181
2024-07-31 13:00:30,0.356,0.182,0.719,0.181
2024-07-31 13:00:45,0.356,0.182,0.719,0.182
2024-07-31 13:01:00,0.356,0.182,0.719,0.182
