"Time","Total","Peers","Orderers"
2024-07-31 12:55:30,0.689,0.154,0.000641
2024-07-31 12:55:45,0.689,0.154,0.000641
2024-07-31 12:56:00,0.689,0.154,0.000641
2024-07-31 12:56:15,0.689,0.154,0.000683
2024-07-31 12:56:30,0.689,0.154,0.000713
2024-07-31 12:56:45,0.689,0.154,0.000713
2024-07-31 12:57:00,0.691,0.156,0.000713
2024-07-31 12:57:15,0.697,0.159,0.00256
2024-07-31 12:57:30,0.697,0.159,0.00269
2024-07-31 12:57:45,0.697,0.159,0.00269
2024-07-31 12:58:00,0.697,0.159,0.00269
2024-07-31 12:58:15,0.704,0.165,0.00466
2024-07-31 12:58:30,0.704,0.165,0.00466
2024-07-31 12:58:45,0.704,0.165,0.00466
2024-07-31 12:59:00,0.704,0.165,0.00466
2024-07-31 12:59:15,0.711,0.170,0.00662
2024-07-31 12:59:30,0.711,0.170,0.00662
2024-07-31 12:59:45,0.711,0.170,0.00662
2024-07-31 13:00:00,0.715,0.174,0.00662
2024-07-31 13:00:15,0.719,0.175,0.00842
2024-07-31 13:00:30,0.719,0.175,0.00853
2024-07-31 13:00:45,0.719,0.175,0.00853
2024-07-31 13:01:00,0.719,0.175,0.00853
