"Time","Total","Peers","Orderers"
2024-07-31 12:55:30,3.90,3.20,0.700
2024-07-31 12:55:45,3.94,3.26,0.680
2024-07-31 12:56:00,4.64,3.80,0.840
2024-07-31 12:56:15,17.8,13.3,4.50
2024-07-31 12:56:30,41.4,33.8,7.60
2024-07-31 12:56:45,55.8,44.4,11.5
2024-07-31 12:57:00,68.6,55.8,12.8
2024-07-31 12:57:15,69.2,56.3,13.0
2024-07-31 12:57:30,73.4,60.1,13.3
2024-07-31 12:57:45,71.2,57.8,13.4
2024-07-31 12:58:00,73.6,60.0,13.6
2024-07-31 12:58:15,75.1,61.3,13.8
2024-07-31 12:58:30,76.8,62.8,14.0
2024-07-31 12:58:45,75.7,61.8,13.9
2024-07-31 12:59:00,74.2,60.4,13.8
2024-07-31 12:59:15,73.5,60.0,13.5
2024-07-31 12:59:30,71.8,58.5,13.3
2024-07-31 12:59:45,70.4,57.3,13.1
2024-07-31 13:00:00,69.5,56.3,13.2
2024-07-31 13:00:15,57.1,47.2,9.94
2024-07-31 13:00:30,31.9,25.4,6.54
2024-07-31 13:00:45,17.4,15.1,2.32
2024-07-31 13:01:00,3.88,3.24,0.640
