"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 20:19:30,264480,3050,2735,341
2024-06-24 20:19:45,298862,3919,3545,479
2024-06-24 20:20:00,1135354,27407,12491,3452
2024-06-24 20:20:15,2662886,76299,28500,8947
2024-06-24 20:20:30,3655827,110597,37925,12136
2024-06-24 20:20:45,4501546,129983,43426,15298
2024-06-24 20:21:00,4526254,130148,43446,15233
2024-06-24 20:21:15,4524646,130259,43376,15075
2024-06-24 20:21:30,4496360,130245,43176,15106
2024-06-24 20:21:45,4497288,129496,43248,15061
2024-06-24 20:22:00,4497231,129407,43398,15047
2024-06-24 20:22:15,4499292,129026,43317,15004
2024-06-24 20:22:30,4497629,128905,43331,14990
2024-06-24 20:22:45,4478436,128112,42436,15040
2024-06-24 20:23:00,4461911,127887,42381,15025
2024-06-24 20:23:15,4421290,127354,41771,15019
2024-06-24 20:23:30,4416408,127385,41885,15038
2024-06-24 20:23:45,4427542,127244,41907,15067
2024-06-24 20:24:00,3548969,100943,34688,12814
2024-06-24 20:24:15,2121355,58914,19552,6906
2024-06-24 20:24:30,1067088,32901,11394,2903
