"Time","machine69","machine70","All Machines","machine77"
2024-06-24 20:19:30,426,402,615,201
2024-06-24 20:19:45,426,402,615,201
2024-06-24 20:20:00,426,402,615,201
2024-06-24 20:20:15,426,402,615,201
2024-06-24 20:20:30,426,402,615,201
2024-06-24 20:20:45,426,402,615,201
2024-06-24 20:21:00,426,402,615,201
2024-06-24 20:21:15,426,402,615,201
2024-06-24 20:21:30,426,402,616,201
2024-06-24 20:21:45,427,402,616,201
2024-06-24 20:22:00,427,402,616,201
2024-06-24 20:22:15,427,402,616,201
2024-06-24 20:22:30,427,403,616,201
2024-06-24 20:22:45,427,403,616,201
2024-06-24 20:23:00,427,403,616,201
2024-06-24 20:23:15,427,403,616,201
2024-06-24 20:23:30,427,403,616,201
2024-06-24 20:23:45,427,403,616,201
2024-06-24 20:24:00,427,403,617,201
2024-06-24 20:24:15,427,403,617,201
2024-06-24 20:24:30,427,403,617,201
