"Time","machine69","machine70","All Machines","machine77"
2024-06-24 20:19:30,250,236,723,236
2024-06-24 20:19:45,250,236,723,236
2024-06-24 20:20:00,250,236,723,236
2024-06-24 20:20:15,250,236,723,236
2024-06-24 20:20:30,250,236,723,236
2024-06-24 20:20:45,250,236,723,236
2024-06-24 20:21:00,251,236,723,236
2024-06-24 20:21:15,251,236,723,236
2024-06-24 20:21:30,251,236,723,236
2024-06-24 20:21:45,251,236,723,236
2024-06-24 20:22:00,251,236,724,236
2024-06-24 20:22:15,251,236,724,236
2024-06-24 20:22:30,251,237,724,237
2024-06-24 20:22:45,251,237,724,237
2024-06-24 20:23:00,251,237,724,237
2024-06-24 20:23:15,251,237,724,237
2024-06-24 20:23:30,251,237,724,237
2024-06-24 20:23:45,251,237,724,237
2024-06-24 20:24:00,251,237,724,237
2024-06-24 20:24:15,251,237,724,237
2024-06-24 20:24:30,251,237,724,237
