"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 20:19:30,82.0,7.15,7.26,4.80
2024-06-24 20:19:45,0,0,0,0
2024-06-24 20:20:00,0,0,0,0
2024-06-24 20:20:15,0,0,0,0
2024-06-24 20:20:30,73.8,0,0,0
2024-06-24 20:20:45,904,28.4,28.3,85.1
2024-06-24 20:21:00,1490,52.6,50.5,108
2024-06-24 20:21:15,1765,74.2,72.0,115
2024-06-24 20:21:30,2948,172,179,168
2024-06-24 20:21:45,2287,171,177,116
2024-06-24 20:22:00,2173,187,177,116
2024-06-24 20:22:15,657,56.6,57.2,39.0
2024-06-24 20:22:30,462,34.2,33.1,18.1
2024-06-24 20:22:45,103,6.01,14.4,4.77
2024-06-24 20:23:00,488,13.4,17.7,5.13
2024-06-24 20:23:15,752,21.7,23.9,9.59
2024-06-24 20:23:30,825,24.4,24.6,11.8
2024-06-24 20:23:45,2837,112,143,74.5
2024-06-24 20:24:00,4668,163,232,109
2024-06-24 20:24:15,4859,212,243,142
2024-06-24 20:24:30,4601,199,198,134
