"Time","Total","Peers","Orderers"
2024-06-24 20:19:30,4.32,3.60,0.720
2024-06-24 20:19:45,4.50,3.56,0.940
2024-06-24 20:20:00,25.8,22.4,3.42
2024-06-24 20:20:15,42.3,35.1,7.16
2024-06-24 20:20:30,68.4,59.1,9.30
2024-06-24 20:20:45,75.5,65.1,10.4
2024-06-24 20:21:00,73.7,63.6,10.1
2024-06-24 20:21:15,73.5,63.4,10.1
2024-06-24 20:21:30,73.4,63.2,10.2
2024-06-24 20:21:45,73.2,63.0,10.2
2024-06-24 20:22:00,73.3,63.2,10.2
2024-06-24 20:22:15,73.6,63.3,10.3
2024-06-24 20:22:30,73.3,63.0,10.2
2024-06-24 20:22:45,72.9,62.7,10.2
2024-06-24 20:23:00,72.6,62.4,10.2
2024-06-24 20:23:15,73.0,62.8,10.1
2024-06-24 20:23:30,73.0,62.9,10.1
2024-06-24 20:23:45,73.4,63.2,10.2
2024-06-24 20:24:00,55.5,47.3,8.22
2024-06-24 20:24:15,40.2,35.4,4.80
2024-06-24 20:24:30,14.1,11.5,2.60
