"Time","Total","Peers","Orderers","Couchdb"
2024-06-24 20:19:30,17938289406,1916701351,1916697748,1277802170
2024-06-24 20:19:45,17938390990,1916711585,1916710629,1277808954
2024-06-24 20:20:00,17938457674,1916715794,1916715143,1277813231
2024-06-24 20:20:15,17938714662,1916738602,1916737415,1277834570
2024-06-24 20:20:30,17938832895,1916748529,1916746498,1277842084
2024-06-24 20:20:45,17938981719,1916759278,1916757573,1277856727
2024-06-24 20:21:00,17939070225,1916763727,1916762684,1277862554
2024-06-24 20:21:15,17939241788,1916778808,1916776847,1277877681
2024-06-24 20:21:30,17939384945,1916791009,1916790491,1277893347
2024-06-24 20:21:45,17939523575,1916801287,1916798762,1277900965
2024-06-24 20:22:00,17939654857,1916810803,1916812596,1277913078
2024-06-24 20:22:15,17939798966,1916822542,1916820019,1277923288
2024-06-24 20:22:30,17939870263,1916826964,1916825912,1277928887
2024-06-24 20:22:45,17940130645,1916849936,1916847144,1277950125
2024-06-24 20:23:00,17940231415,1916857697,1916853318,1277957171
2024-06-24 20:23:15,17940328523,1916862864,1916859688,1277966722
2024-06-24 20:23:30,17940477891,1916874915,1916872305,1277977309
2024-06-24 20:23:45,17940652230,1916889583,1916886066,1277992578
2024-06-24 20:24:00,17940685715,1916892215,1916889006,1277995246
2024-06-24 20:24:15,17940870178,1916912754,1916907254,1278006877
2024-06-24 20:24:30,17940897430,1916914939,1916912383,1278010261
