"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 20:19:30,31.1,0,0,0
2024-06-24 20:19:45,0,0,0,0
2024-06-24 20:20:00,0,0,0,0
2024-06-24 20:20:15,38.4,0,0,0
2024-06-24 20:20:30,164,56.7,0,0
2024-06-24 20:20:45,162,52.5,0,0
2024-06-24 20:21:00,145,57.5,0,0
2024-06-24 20:21:15,190,2.39,0,101
2024-06-24 20:21:30,543,0,142,109
2024-06-24 20:21:45,488,0,137,99.1
2024-06-24 20:22:00,392,0,127,0
2024-06-24 20:22:15,11.0,0,0,0
2024-06-24 20:22:30,14.3,0,0,0
2024-06-24 20:22:45,13.9,0,0,0
2024-06-24 20:23:00,15.9,1.01,0,0
2024-06-24 20:23:15,17.5,2.12,1.03,0
2024-06-24 20:23:30,18.9,3.35,1.13,0
2024-06-24 20:23:45,103,43.7,1.03,35.9
2024-06-24 20:24:00,91.4,37.1,1.19,33.2
2024-06-24 20:24:15,249,94.2,1.09,36.5
2024-06-24 20:24:30,172,58.9,1.22,0
