"Time","orderers","peers","Total"
2024-06-24 20:19:30,0.117,110,110
2024-06-24 20:19:45,0.125,111,111
2024-06-24 20:20:00,0.176,111,111
2024-06-24 20:20:15,0.252,112,112
2024-06-24 20:20:30,0.305,112,112
2024-06-24 20:20:45,0.305,112,112
2024-06-24 20:21:00,0.354,113,113
2024-06-24 20:21:15,0.418,113,113
2024-06-24 20:21:30,0.419,113,113
2024-06-24 20:21:45,0.459,114,114
2024-06-24 20:22:00,0.515,114,114
2024-06-24 20:22:15,0.493,115,115
2024-06-24 20:22:30,0.553,115,115
2024-06-24 20:22:45,0.616,115,115
2024-06-24 20:23:00,0.598,115,115
2024-06-24 20:23:15,0.649,115,115
2024-06-24 20:23:30,0.698,116,116
2024-06-24 20:23:45,0.679,117,117
2024-06-24 20:24:00,0.690,116,116
2024-06-24 20:24:15,0.692,116,116
2024-06-24 20:24:30,0.693,116,116
