"Time","Total","Peers","Orderers"
2024-04-19 18:40:45,0.123,0.117,0.00567
2024-04-19 18:41:00,0.126,0.120,0.00584
2024-04-19 18:41:15,0.126,0.120,0.00586
2024-04-19 18:41:30,0.134,0.128,0.00586
2024-04-19 18:41:45,0.0817,0.0803,0.00135
2024-04-19 18:42:00,0.0185,0.0168,0.00169
2024-04-19 18:42:15,0.0304,0.0287,0.00175
2024-04-19 18:42:30,0.0424,0.0406,0.00183
2024-04-19 18:42:45,0.0424,0.0406,0.00183
2024-04-19 18:43:00,0.0487,0.0458,0.00293
2024-04-19 18:43:15,0.0607,0.0577,0.00299
2024-04-19 18:43:30,0.0727,0.0696,0.00306
2024-04-19 18:43:45,0.0727,0.0696,0.00306
2024-04-19 18:44:00,0.0790,0.0747,0.00422
2024-04-19 18:44:15,0.0909,0.0867,0.00422
2024-04-19 18:44:30,0.103,0.0986,0.00429
2024-04-19 18:44:45,0.103,0.0986,0.00429
