"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:40:45,6933,6978,0,0
2024-04-19 18:41:00,6818,6884,0,0
2024-04-19 18:41:15,1894,2075,0,0
2024-04-19 18:41:30,44.7,44.4,0,0
2024-04-19 18:41:45,44.8,44.7,0,0
2024-04-19 18:42:00,32.5,33.1,0,0
2024-04-19 18:42:15,10.8,10.9,0,0
2024-04-19 18:42:30,21.8,21.7,0,0
2024-04-19 18:42:45,22.1,21.7,0,0
2024-04-19 18:43:00,22.9,21.9,0,0
2024-04-19 18:43:15,5.46,5.46,0,0
2024-04-19 18:43:30,19.6,19.6,0,0
2024-04-19 18:43:45,36.8,26.1,0,0
2024-04-19 18:44:00,84.7,85.1,0,0
2024-04-19 18:44:15,115,116,0,0
2024-04-19 18:44:30,1073,1038,0,0
2024-04-19 18:44:45,1260,1253,0,0
