"Time","Total","Peers","Orderers","Couchsdb"
2024-04-19 18:40:45,7.42,2.13,3.17,2.12
2024-04-19 18:41:00,7.45,3.18,1.11,3.17
2024-04-19 18:41:15,5.20,1.04,1.04,3.12
2024-04-19 18:41:30,9.37,2.10,1.06,6.21
2024-04-19 18:41:45,10.5,2.10,2.09,6.32
2024-04-19 18:42:00,7.36,1.06,1.09,5.22
2024-04-19 18:42:15,6.24,1.04,1.04,4.16
2024-04-19 18:42:30,7.32,2.08,1.03,4.21
2024-04-19 18:42:45,10.5,4.20,0,6.29
2024-04-19 18:43:00,12.6,5.24,1.03,6.34
2024-04-19 18:43:15,8.50,4.30,1.03,3.16
2024-04-19 18:43:30,14.7,5.32,1.03,8.36
2024-04-19 18:43:45,12.5,4.21,1.04,7.29
2024-04-19 18:44:00,10.7,3.17,1.06,6.45
2024-04-19 18:44:15,10.8,2.12,1.06,7.64
2024-04-19 18:44:30,5.34,1.09,1.07,3.19
2024-04-19 18:44:45,5.26,1.07,2.10,2.09
