"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:40:45,14869,5950,4566,4428
2024-04-19 18:41:00,73181,33192,20499,17284
2024-04-19 18:41:15,143160,69736,41682,30181
2024-04-19 18:41:30,210148,106408,58499,43859
2024-04-19 18:41:45,269710,140928,74193,55383
2024-04-19 18:42:00,271422,143322,74549,56106
2024-04-19 18:42:15,271575,143782,73955,56110
2024-04-19 18:42:30,274509,144226,71780,56752
2024-04-19 18:42:45,275218,145025,73670,57229
2024-04-19 18:43:00,270948,143726,72908,57159
2024-04-19 18:43:15,273619,143920,72712,56857
2024-04-19 18:43:30,271768,143748,73194,56585
2024-04-19 18:43:45,271489,143503,73070,56116
2024-04-19 18:44:00,269664,142214,73005,55667
2024-04-19 18:44:15,270850,142081,72956,56001
2024-04-19 18:44:30,265886,139942,72821,55580
2024-04-19 18:44:45,270359,140768,73111,56292
