"Time","Total","Peers","Orderers"
2024-04-19 18:40:45,5.85,4.76,1.09
2024-04-19 18:41:00,25.1,21.3,3.85
2024-04-19 18:41:15,50.2,43.0,7.22
2024-04-19 18:41:30,75.4,64.8,10.6
2024-04-19 18:41:45,97.9,84.3,13.7
2024-04-19 18:42:00,98.5,84.8,13.7
2024-04-19 18:42:15,98.4,84.9,13.5
2024-04-19 18:42:30,97.5,84.0,13.5
2024-04-19 18:42:45,96.9,83.5,13.4
2024-04-19 18:43:00,95.8,82.5,13.3
2024-04-19 18:43:15,97.0,83.4,13.7
2024-04-19 18:43:30,97.2,83.5,13.7
2024-04-19 18:43:45,98.4,84.7,13.7
2024-04-19 18:44:00,97.5,83.9,13.7
2024-04-19 18:44:15,96.7,83.4,13.3
2024-04-19 18:44:30,95.6,82.4,13.2
2024-04-19 18:44:45,94.6,81.4,13.2
