"Time","Total","Peers","Orderers"
2024-07-31 19:36:00,4.16,3.42,0.740
2024-07-31 19:36:15,16.3,12.2,4.04
2024-07-31 19:36:30,42.1,34.7,7.42
2024-07-31 19:36:45,58.2,46.8,11.4
2024-07-31 19:37:00,75.7,62.4,13.3
2024-07-31 19:37:15,77.9,64.3,13.6
2024-07-31 19:37:30,78.5,65.0,13.6
2024-07-31 19:37:45,79.6,65.7,13.9
2024-07-31 19:38:00,80.3,66.4,13.9
2024-07-31 19:38:15,80.3,66.2,14.0
2024-07-31 19:38:30,82.1,67.8,14.3
2024-07-31 19:38:45,83.2,68.3,14.9
2024-07-31 19:39:00,82.7,68.0,14.8
2024-07-31 19:39:15,80.4,66.2,14.2
2024-07-31 19:39:30,75.5,62.2,13.3
2024-07-31 19:39:45,75.2,62.0,13.2
2024-07-31 19:40:00,77.0,63.7,13.3
2024-07-31 19:40:15,66.8,56.2,10.6
2024-07-31 19:40:30,39.5,32.3,7.24
2024-07-31 19:40:45,23.3,20.2,3.08
2024-07-31 19:41:00,4.03,3.33,0.698
