"Time","Total","Peers","Orderers"
2024-07-31 19:36:00,0.592,0.131,0.000545
2024-07-31 19:36:15,0.593,0.132,0.000737
2024-07-31 19:36:30,0.593,0.132,0.000821
2024-07-31 19:36:45,0.593,0.132,0.000821
2024-07-31 19:37:00,0.593,0.132,0.000821
2024-07-31 19:37:15,0.599,0.136,0.00226
2024-07-31 19:37:30,0.600,0.136,0.00249
2024-07-31 19:37:45,0.600,0.136,0.00249
2024-07-31 19:38:00,0.600,0.136,0.00249
2024-07-31 19:38:15,0.606,0.141,0.00393
2024-07-31 19:38:30,0.606,0.141,0.00417
2024-07-31 19:38:45,0.606,0.141,0.00417
2024-07-31 19:39:00,0.606,0.141,0.00417
2024-07-31 19:39:15,0.612,0.145,0.00561
2024-07-31 19:39:30,0.612,0.145,0.00572
2024-07-31 19:39:45,0.612,0.145,0.00583
2024-07-31 19:40:00,0.612,0.145,0.00583
2024-07-31 19:40:15,0.617,0.149,0.00710
2024-07-31 19:40:30,0.617,0.149,0.00718
2024-07-31 19:40:45,0.618,0.149,0.00726
2024-07-31 19:41:00,0.618,0.149,0.00726
