"Time","machine69","machine70","All Machines","machine77"
2024-07-31 19:36:00,0.586,0.299,0.592,0.150
2024-07-31 19:36:15,0.586,0.300,0.593,0.150
2024-07-31 19:36:30,0.587,0.300,0.593,0.150
2024-07-31 19:36:45,0.587,0.300,0.593,0.150
2024-07-31 19:37:00,0.587,0.300,0.593,0.150
2024-07-31 19:37:15,0.587,0.303,0.599,0.150
2024-07-31 19:37:30,0.593,0.303,0.600,0.150
2024-07-31 19:37:45,0.593,0.303,0.600,0.152
2024-07-31 19:38:00,0.593,0.303,0.600,0.152
2024-07-31 19:38:15,0.593,0.306,0.606,0.152
2024-07-31 19:38:30,0.599,0.306,0.606,0.152
2024-07-31 19:38:45,0.599,0.307,0.606,0.153
2024-07-31 19:39:00,0.599,0.307,0.606,0.153
2024-07-31 19:39:15,0.599,0.310,0.612,0.153
2024-07-31 19:39:30,0.605,0.310,0.612,0.153
2024-07-31 19:39:45,0.605,0.310,0.612,0.155
2024-07-31 19:40:00,0.605,0.310,0.612,0.155
2024-07-31 19:40:15,0.605,0.313,0.617,0.155
2024-07-31 19:40:30,0.610,0.313,0.617,0.155
2024-07-31 19:40:45,0.610,0.313,0.618,0.156
2024-07-31 19:41:00,0.610,0.313,0.618,0.156
