"Time","machine69","machine70","All Machines","machine77"
2024-08-04 11:18:00,0.611,0.319,0.624,0.159
2024-08-04 11:18:15,0.611,0.319,0.624,0.159
2024-08-04 11:18:30,0.611,0.319,0.625,0.159
2024-08-04 11:18:45,0.611,0.319,0.625,0.159
2024-08-04 11:19:00,0.611,0.319,0.625,0.159
2024-08-04 11:19:15,0.611,0.319,0.628,0.159
2024-08-04 11:19:30,0.617,0.322,0.631,0.159
2024-08-04 11:19:45,0.617,0.322,0.631,0.161
2024-08-04 11:20:00,0.617,0.322,0.631,0.161
2024-08-04 11:20:15,0.617,0.325,0.634,0.161
2024-08-04 11:20:30,0.623,0.325,0.637,0.161
2024-08-04 11:20:45,0.623,0.325,0.637,0.163
2024-08-04 11:21:00,0.623,0.325,0.637,0.163
2024-08-04 11:21:15,0.623,0.329,0.640,0.163
2024-08-04 11:21:30,0.629,0.329,0.643,0.163
2024-08-04 11:21:45,0.629,0.329,0.643,0.164
2024-08-04 11:22:00,0.629,0.329,0.643,0.164
2024-08-04 11:22:15,0.629,0.332,0.646,0.164
2024-08-04 11:22:30,0.635,0.332,0.649,0.164
2024-08-04 11:22:45,0.635,0.332,0.649,0.166
2024-08-04 11:23:00,0.635,0.332,0.649,0.166
