"Time","machine69","machine70","All Machines","machine77"
2024-08-04 11:18:00,0.359,0.187,0.733,0.187
2024-08-04 11:18:15,0.359,0.187,0.734,0.187
2024-08-04 11:18:30,0.359,0.187,0.734,0.187
2024-08-04 11:18:45,0.359,0.187,0.734,0.187
2024-08-04 11:19:00,0.359,0.187,0.734,0.187
2024-08-04 11:19:15,0.359,0.188,0.737,0.187
2024-08-04 11:19:30,0.363,0.189,0.741,0.187
2024-08-04 11:19:45,0.363,0.189,0.741,0.189
2024-08-04 11:20:00,0.363,0.189,0.741,0.189
2024-08-04 11:20:15,0.363,0.191,0.745,0.189
2024-08-04 11:20:30,0.366,0.191,0.749,0.189
2024-08-04 11:20:45,0.366,0.191,0.749,0.191
2024-08-04 11:21:00,0.366,0.191,0.749,0.191
2024-08-04 11:21:15,0.366,0.193,0.752,0.191
2024-08-04 11:21:30,0.370,0.193,0.756,0.191
2024-08-04 11:21:45,0.370,0.193,0.756,0.193
2024-08-04 11:22:00,0.370,0.193,0.756,0.193
2024-08-04 11:22:15,0.370,0.195,0.759,0.193
2024-08-04 11:22:30,0.373,0.195,0.763,0.193
2024-08-04 11:22:45,0.373,0.195,0.763,0.195
2024-08-04 11:23:00,0.373,0.195,0.763,0.195
