"Time","All machines","machine69","machine70","machine77"
2024-08-04 11:18:00,3.97,1.54,1.26,1.23
2024-08-04 11:18:15,4.13,1.54,1.33,1.26
2024-08-04 11:18:30,4.39,1.63,1.33,1.26
2024-08-04 11:18:45,4.41,1.63,1.40,1.39
2024-08-04 11:19:00,4.39,1.63,1.38,1.39
2024-08-04 11:19:15,4.38,1.63,1.40,1.38
2024-08-04 11:19:30,4.49,1.72,1.40,1.38
2024-08-04 11:19:45,4.60,1.72,1.43,1.43
2024-08-04 11:20:00,4.55,1.72,1.45,1.43
2024-08-04 11:20:15,4.81,1.72,1.46,1.47
2024-08-04 11:20:30,4.81,1.90,1.48,1.47
2024-08-04 11:20:45,4.92,1.90,1.56,1.53
2024-08-04 11:21:00,4.99,1.90,1.56,1.53
2024-08-04 11:21:15,4.95,1.90,1.57,1.57
2024-08-04 11:21:30,5.09,1.96,1.57,1.57
2024-08-04 11:21:45,5.24,1.96,1.65,1.62
2024-08-04 11:22:00,5.39,1.96,1.67,1.62
2024-08-04 11:22:15,5.33,1.96,1.68,1.68
2024-08-04 11:22:30,5.22,1.98,1.68,1.68
2024-08-04 11:22:45,5.26,1.98,1.71,1.67
2024-08-04 11:23:00,5.32,1.98,1.67,1.67
